train_id,metro_name,line_name,station_id,arrival_time,departure_time,scheduled_time,actual_time,delay_minutes,train_frequency,occupancy_percentage,service_status
BLR-PU-01052,Bengaluru Metro,Purple Line,BLR020,10:33:35,10:33:55,10:31:35,10:33:35,2,2,51,Running
BLR-PU-01052,Bengaluru Metro,Purple Line,BLR019,10:37:55,10:38:15,10:35:55,10:37:55,2,2,105,Running
BLR-PU-01052,Bengaluru Metro,Purple Line,BLR018,10:43:15,10:43:45,10:40:15,10:43:15,3,2,63,Running
BLR-PU-01052,Bengaluru Metro,Purple Line,BLR017,10:49:45,10:50:20,10:45:45,10:49:45,4,2,92,Running
BLR-PU-01052,Bengaluru Metro,Purple Line,BLR016,10:57:20,10:57:50,10:53:20,10:57:20,4,2,54,Running
BLR-PU-01052,Bengaluru Metro,Purple Line,BLR015,11:04:50,11:05:15,11:00:50,11:04:50,4,2,96,Running
BLR-PU-01052,Bengaluru Metro,Purple Line,BLR014,11:12:15,11:12:50,11:07:15,11:12:15,5,2,77,Running
BLR-PU-01052,Bengaluru Metro,Purple Line,BLR013,11:19:50,11:20:20,11:14:50,11:19:50,5,2,35,Running
BLR-PU-01052,Bengaluru Metro,Purple Line,BLR012,11:27:20,11:27:45,11:22:20,11:27:20,5,2,30,Running
BLR-PU-01052,Bengaluru Metro,Purple Line,BLR011,11:34:45,11:35:20,11:29:45,11:34:45,5,2,41,Running
BLR-PU-01052,Bengaluru Metro,Purple Line,BLR010,11:43:20,11:43:50,11:37:20,11:43:20,6,2,39,Running
BLR-PU-01052,Bengaluru Metro,Purple Line,BLR009,11:52:50,11:53:10,11:46:50,11:52:50,6,2,30,Running
BLR-PU-01052,Bengaluru Metro,Purple Line,BLR008,12:02:10,12:02:40,11:55:10,12:02:10,7,2,19,Running
BLR-PU-01052,Bengaluru Metro,Purple Line,BLR007,12:11:40,12:12:00,12:04:40,12:11:40,7,2,50,Running
BLR-PU-01052,Bengaluru Metro,Purple Line,BLR006,12:21:00,12:21:25,12:14:00,12:21:00,7,2,17,Running
BLR-PU-01052,Bengaluru Metro,Purple Line,BLR005,12:31:25,12:32:00,12:24:25,12:31:25,7,2,38,Running
BLR-PU-01052,Bengaluru Metro,Purple Line,BLR004,12:41:00,12:41:30,12:34:00,12:41:00,7,2,52,Running
BLR-PU-01052,Bengaluru Metro,Purple Line,BLR003,12:51:30,12:52:05,12:44:30,12:51:30,7,2,77,Running
BLR-PU-01052,Bengaluru Metro,Purple Line,BLR002,13:02:05,13:02:25,12:55:05,13:02:05,7,2,27,Running
BLR-PU-01052,Bengaluru Metro,Purple Line,BLR001,13:12:25,13:12:50,13:05:25,13:12:25,7,2,54,Running
BLR-PU-01053,Bengaluru Metro,Purple Line,BLR001,06:55:00,06:55:30,06:54:00,06:55:00,1,5,33,Running
BLR-PU-01053,Bengaluru Metro,Purple Line,BLR002,06:58:30,06:58:55,06:57:30,06:58:30,1,5,38,Running
BLR-PU-01053,Bengaluru Metro,Purple Line,BLR003,07:01:55,07:02:15,07:00:55,07:01:55,1,5,91,Running
BLR-PU-01053,Bengaluru Metro,Purple Line,BLR004,07:06:15,07:06:50,07:05:15,07:06:15,1,5,47,Running
BLR-PU-01053,Bengaluru Metro,Purple Line,BLR005,07:10:50,07:11:25,07:09:50,07:10:50,1,5,54,Running
BLR-PU-01053,Bengaluru Metro,Purple Line,BLR006,07:14:25,07:14:50,07:13:25,07:14:25,1,5,86,Running
BLR-PU-01053,Bengaluru Metro,Purple Line,BLR007,07:18:50,07:19:10,07:17:50,07:18:50,1,5,53,Running
BLR-PU-01053,Bengaluru Metro,Purple Line,BLR008,07:24:10,07:24:40,07:22:10,07:24:10,2,5,94,Running
BLR-PU-01053,Bengaluru Metro,Purple Line,BLR009,07:29:40,07:30:00,07:27:40,07:29:40,2,5,95,Running
BLR-PU-01053,Bengaluru Metro,Purple Line,BLR010,07:35:00,07:35:20,07:33:00,07:35:00,2,5,66,Running
BLR-PU-01053,Bengaluru Metro,Purple Line,BLR011,07:40:20,07:40:40,07:38:20,07:40:20,2,5,82,Running
BLR-PU-01053,Bengaluru Metro,Purple Line,BLR012,07:44:40,07:45:10,07:42:40,07:44:40,2,5,73,Running
BLR-PU-01053,Bengaluru Metro,Purple Line,BLR013,07:50:10,07:50:40,07:48:10,07:50:10,2,5,81,Running
BLR-PU-01053,Bengaluru Metro,Purple Line,BLR014,07:54:40,07:55:10,07:52:40,07:54:40,2,5,113,Running
BLR-PU-01053,Bengaluru Metro,Purple Line,BLR015,07:59:10,07:59:40,07:57:10,07:59:10,2,5,95,Running
BLR-PU-01053,Bengaluru Metro,Purple Line,BLR016,08:04:40,08:05:10,08:02:40,08:04:40,2,5,108,Running
BLR-PU-01053,Bengaluru Metro,Purple Line,BLR017,08:10:10,08:10:35,08:08:10,08:10:10,2,5,75,Running
BLR-PU-01053,Bengaluru Metro,Purple Line,BLR018,08:15:35,08:16:10,08:13:35,08:15:35,2,5,111,Running
BLR-PU-01053,Bengaluru Metro,Purple Line,BLR019,08:21:10,08:21:30,08:18:10,08:21:10,3,5,88,Running
BLR-PU-01053,Bengaluru Metro,Purple Line,BLR020,08:27:30,08:28:00,08:24:30,08:27:30,3,5,119,Running
BLR-PU-01053,Bengaluru Metro,Purple Line,BLR021,08:33:00,08:33:30,08:30:00,08:33:00,3,5,90,Running
BLR-PU-01053,Bengaluru Metro,Purple Line,BLR022,08:39:30,08:39:50,08:36:30,08:39:30,3,5,124,Running
BLR-PU-01053,Bengaluru Metro,Purple Line,BLR023,08:44:50,08:45:25,08:41:50,08:44:50,3,5,90,Running
BLR-PU-01053,Bengaluru Metro,Purple Line,BLR024,08:51:25,08:51:55,08:48:25,08:51:25,3,5,87,Running
BLR-PU-01053,Bengaluru Metro,Purple Line,BLR025,08:57:55,08:58:20,08:54:55,08:57:55,3,5,116,Running
BLR-PU-01053,Bengaluru Metro,Purple Line,BLR026,09:03:20,09:03:55,09:00:20,09:03:20,3,5,90,Running
BLR-PU-01053,Bengaluru Metro,Purple Line,BLR027,09:09:55,09:10:30,09:05:55,09:09:55,4,5,90,Running
BLR-PU-01053,Bengaluru Metro,Purple Line,BLR028,09:17:30,09:17:50,09:13:30,09:17:30,4,5,87,Running
BLR-PU-01053,Bengaluru Metro,Purple Line,BLR029,09:24:50,09:25:10,09:19:50,09:24:50,5,5,86,Running
BLR-PU-01053,Bengaluru Metro,Purple Line,BLR030,09:32:10,09:32:45,09:27:10,09:32:10,5,5,123,Running
BLR-PU-01053,Bengaluru Metro,Purple Line,BLR031,09:39:45,09:40:05,09:34:45,09:39:45,5,5,117,Running
BLR-PU-01053,Bengaluru Metro,Purple Line,BLR032,09:48:05,09:48:40,09:43:05,09:48:05,5,5,116,Running
BLR-PU-01053,Bengaluru Metro,Purple Line,BLR033,09:56:40,09:57:15,09:51:40,09:56:40,5,5,132,Running
BLR-PU-01053,Bengaluru Metro,Purple Line,BLR034,10:05:15,10:05:50,09:59:15,10:05:15,6,5,62,Running
BLR-PU-01053,Bengaluru Metro,Purple Line,BLR035,10:13:50,10:14:10,10:07:50,10:13:50,6,5,99,Running
BLR-PU-01053,Bengaluru Metro,Purple Line,BLR036,10:22:10,10:22:45,10:16:10,10:22:10,6,5,54,Running
BLR-PU-01053,Bengaluru Metro,Purple Line,BLR037,10:31:45,10:32:05,10:25:45,10:31:45,6,5,117,Running
BLR-PU-01054,Bengaluru Metro,Purple Line,BLR037,19:36:00,19:36:30,19:36:00,19:36:00,0,3,109,Running
BLR-PU-01054,Bengaluru Metro,Purple Line,BLR036,19:40:30,19:41:00,19:39:30,19:40:30,1,3,106,Running
BLR-PU-01054,Bengaluru Metro,Purple Line,BLR035,19:44:00,19:44:30,19:43:00,19:44:00,1,3,95,Running
BLR-PU-01054,Bengaluru Metro,Purple Line,BLR034,19:48:30,19:49:00,19:47:30,19:48:30,1,3,89,Running
BLR-PU-01054,Bengaluru Metro,Purple Line,BLR033,19:53:00,19:53:35,19:52:00,19:53:00,1,3,114,Running
BLR-PU-01054,Bengaluru Metro,Purple Line,BLR032,19:57:35,19:57:55,19:55:35,19:57:35,2,3,88,Running
BLR-PU-01054,Bengaluru Metro,Purple Line,BLR031,20:02:55,20:03:30,19:59:55,20:02:55,3,3,108,Running
BLR-PU-01054,Bengaluru Metro,Purple Line,BLR030,20:08:30,20:08:50,20:05:30,20:08:30,3,3,69,Running
BLR-PU-01054,Bengaluru Metro,Purple Line,BLR029,20:13:50,20:14:25,20:10:50,20:13:50,3,3,100,Running
BLR-PU-01054,Bengaluru Metro,Purple Line,BLR028,20:20:25,20:20:55,20:16:25,20:20:25,4,3,91,Running
BLR-PU-01054,Bengaluru Metro,Purple Line,BLR027,20:27:55,20:28:20,20:23:55,20:27:55,4,3,104,Running
BLR-PU-01054,Bengaluru Metro,Purple Line,BLR026,20:35:20,20:35:55,20:30:20,20:35:20,5,3,52,Running
BLR-PU-01054,Bengaluru Metro,Purple Line,BLR025,20:43:55,20:44:20,20:37:55,20:43:55,6,3,86,Running
BLR-PU-01054,Bengaluru Metro,Purple Line,BLR024,20:52:20,20:52:55,20:46:20,20:52:20,6,3,61,Running
BLR-PU-01054,Bengaluru Metro,Purple Line,BLR023,21:01:55,21:02:15,20:54:55,21:01:55,7,3,57,Running
BLR-PU-01054,Bengaluru Metro,Purple Line,BLR022,21:11:15,21:11:40,21:04:15,21:11:15,7,3,26,Running
BLR-PU-01054,Bengaluru Metro,Purple Line,BLR021,21:20:40,21:21:10,21:13:40,21:20:40,7,3,45,Running
BLR-PU-01054,Bengaluru Metro,Purple Line,BLR020,21:31:10,21:31:30,21:24:10,21:31:10,7,3,35,Running
BLR-PU-01054,Bengaluru Metro,Purple Line,BLR019,21:40:30,21:40:50,21:33:30,21:40:30,7,3,67,Running
BLR-PU-01054,Bengaluru Metro,Purple Line,BLR018,21:49:50,21:50:20,21:42:50,21:49:50,7,3,62,Running
BLR-PU-01054,Bengaluru Metro,Purple Line,BLR017,21:59:20,21:59:40,21:52:20,21:59:20,7,3,58,Running
BLR-PU-01054,Bengaluru Metro,Purple Line,BLR016,22:09:40,22:10:00,22:01:40,22:09:40,8,3,38,Running
BLR-PU-01054,Bengaluru Metro,Purple Line,BLR015,22:20:00,22:20:25,22:12:00,22:20:00,8,3,70,Running
BLR-PU-01054,Bengaluru Metro,Purple Line,BLR014,22:31:25,22:31:45,22:23:25,22:31:25,8,3,71,Running
BLR-PU-01054,Bengaluru Metro,Purple Line,BLR013,22:42:45,22:43:15,22:34:45,22:42:45,8,3,22,Running
BLR-PU-01054,Bengaluru Metro,Purple Line,BLR012,22:53:15,22:53:35,22:45:15,22:53:15,8,3,12,Running
BLR-PU-01054,Bengaluru Metro,Purple Line,BLR011,23:04:35,23:05:10,22:56:35,23:04:35,8,3,11,Running
BLR-PU-01054,Bengaluru Metro,Purple Line,BLR010,23:15:10,23:15:40,23:07:10,23:15:10,8,3,12,Running
BLR-PU-01054,Bengaluru Metro,Purple Line,BLR009,23:25:40,23:26:00,23:17:40,23:25:40,8,3,9,Running
BLR-PU-01054,Bengaluru Metro,Purple Line,BLR008,23:36:00,23:36:35,23:28:00,23:36:00,8,3,11,Running
BLR-PU-01054,Bengaluru Metro,Purple Line,BLR007,23:46:35,23:47:10,23:38:35,23:46:35,8,3,23,Running
BLR-PU-01054,Bengaluru Metro,Purple Line,BLR006,23:57:10,23:57:35,23:49:10,23:57:10,8,3,10,Running
BLR-PU-01054,Bengaluru Metro,Purple Line,BLR005,00:07:35,00:08:10,23:59:35,00:07:35,8,3,13,Running
BLR-PU-01054,Bengaluru Metro,Purple Line,BLR004,00:18:10,00:18:45,00:10:10,00:18:10,8,3,8,Running
BLR-PU-01054,Bengaluru Metro,Purple Line,BLR003,00:28:45,00:29:20,00:20:45,00:28:45,8,3,32,Running
BLR-PU-01054,Bengaluru Metro,Purple Line,BLR002,00:39:20,00:39:50,00:31:20,00:39:20,8,3,12,Running
BLR-PU-01054,Bengaluru Metro,Purple Line,BLR001,00:50:50,00:51:25,00:42:50,00:50:50,8,3,13,Running
BLR-PU-01055,Bengaluru Metro,Purple Line,BLR001,17:12:00,17:12:20,17:12:00,17:12:00,0,5,77,Running
BLR-PU-01055,Bengaluru Metro,Purple Line,BLR002,17:14:20,17:14:45,17:14:20,17:14:20,0,5,78,Running
BLR-PU-01055,Bengaluru Metro,Purple Line,BLR003,17:17:45,17:18:15,17:17:45,17:17:45,0,5,96,Running
BLR-PU-01055,Bengaluru Metro,Purple Line,BLR004,17:21:15,17:21:50,17:20:15,17:21:15,1,5,78,Running
BLR-PU-01055,Bengaluru Metro,Purple Line,BLR005,17:25:50,17:26:10,17:24:50,17:25:50,1,5,74,Running
BLR-PU-01055,Bengaluru Metro,Purple Line,BLR006,17:30:10,17:30:40,17:28:10,17:30:10,2,5,79,Running
BLR-PU-01055,Bengaluru Metro,Purple Line,BLR007,17:34:40,17:35:10,17:32:40,17:34:40,2,5,72,Running
BLR-PU-01055,Bengaluru Metro,Purple Line,BLR008,17:40:10,17:40:35,17:38:10,17:40:10,2,5,72,Running
BLR-PU-01055,Bengaluru Metro,Purple Line,BLR009,17:44:35,17:44:55,17:42:35,17:44:35,2,5,61,Running
BLR-PU-01055,Bengaluru Metro,Purple Line,BLR010,17:50:55,17:51:30,17:47:55,17:50:55,3,5,53,Running
BLR-PU-01055,Bengaluru Metro,Purple Line,BLR011,17:57:30,17:57:55,17:54:30,17:57:30,3,5,82,Running
BLR-PU-01055,Bengaluru Metro,Purple Line,BLR012,18:02:55,18:03:30,17:59:55,18:02:55,3,5,67,Running
BLR-PU-01055,Bengaluru Metro,Purple Line,BLR013,18:09:30,18:09:50,18:06:30,18:09:30,3,5,84,Running
BLR-PU-01055,Bengaluru Metro,Purple Line,BLR014,18:15:50,18:16:15,18:12:50,18:15:50,3,5,100,Running
BLR-PU-01055,Bengaluru Metro,Purple Line,BLR015,18:22:15,18:22:45,18:19:15,18:22:15,3,5,129,Running
BLR-PU-01055,Bengaluru Metro,Purple Line,BLR016,18:27:45,18:28:05,18:24:45,18:27:45,3,5,122,Running
BLR-PU-01055,Bengaluru Metro,Purple Line,BLR017,18:34:05,18:34:35,18:31:05,18:34:05,3,5,110,Running
BLR-PU-01055,Bengaluru Metro,Purple Line,BLR018,18:39:35,18:39:55,18:36:35,18:39:35,3,5,110,Running
BLR-PU-01055,Bengaluru Metro,Purple Line,BLR019,18:44:55,18:45:25,18:41:55,18:44:55,3,5,110,Running
BLR-PU-01055,Bengaluru Metro,Purple Line,BLR020,18:51:25,18:52:00,18:47:25,18:51:25,4,5,101,Running
BLR-PU-01055,Bengaluru Metro,Purple Line,BLR021,18:58:00,18:58:25,18:54:00,18:58:00,4,5,80,Running
BLR-PU-01055,Bengaluru Metro,Purple Line,BLR022,19:04:25,19:04:55,19:00:25,19:04:25,4,5,80,Running
BLR-PU-01055,Bengaluru Metro,Purple Line,BLR023,19:10:55,19:11:20,19:06:55,19:10:55,4,5,127,Running
BLR-PU-01055,Bengaluru Metro,Purple Line,BLR024,19:18:20,19:18:50,19:14:20,19:18:20,4,5,78,Running
BLR-PU-01055,Bengaluru Metro,Purple Line,BLR025,19:24:50,19:25:10,19:20:50,19:24:50,4,5,131,Running
BLR-PU-01055,Bengaluru Metro,Purple Line,BLR026,19:32:10,19:32:30,19:28:10,19:32:10,4,5,99,Running
BLR-PU-01055,Bengaluru Metro,Purple Line,BLR027,19:39:30,19:40:00,19:34:30,19:39:30,5,5,135,Running
BLR-PU-01055,Bengaluru Metro,Purple Line,BLR028,19:47:00,19:47:35,19:42:00,19:47:00,5,5,124,Running
BLR-PU-01055,Bengaluru Metro,Purple Line,BLR029,19:55:35,19:56:05,19:49:35,19:55:35,6,5,106,Running
BLR-PU-01055,Bengaluru Metro,Purple Line,BLR030,20:05:05,20:05:30,19:59:05,20:05:05,6,5,104,Running
BLR-PU-01055,Bengaluru Metro,Purple Line,BLR031,20:13:30,20:14:05,20:07:30,20:13:30,6,5,107,Running
BLR-PU-01055,Bengaluru Metro,Purple Line,BLR032,20:22:05,20:22:30,20:16:05,20:22:05,6,5,82,Running
BLR-PU-01055,Bengaluru Metro,Purple Line,BLR033,20:31:30,20:32:00,20:25:30,20:31:30,6,5,84,Running
BLR-PU-01055,Bengaluru Metro,Purple Line,BLR034,20:41:00,20:41:30,20:35:00,20:41:00,6,5,92,Running
BLR-PU-01055,Bengaluru Metro,Purple Line,BLR035,20:49:30,20:49:55,20:43:30,20:49:30,6,5,90,Running
BLR-PU-01055,Bengaluru Metro,Purple Line,BLR036,20:57:55,20:58:30,20:51:55,20:57:55,6,5,97,Running
BLR-PU-01055,Bengaluru Metro,Purple Line,BLR037,21:07:30,21:08:05,21:01:30,21:07:30,6,5,55,Running
BLR-PU-01056,Bengaluru Metro,Purple Line,BLR037,06:08:00,06:08:20,06:08:00,06:08:00,0,6,19,Running
BLR-PU-01056,Bengaluru Metro,Purple Line,BLR036,06:11:20,06:11:45,06:11:20,06:11:20,0,6,32,Running
BLR-PU-01056,Bengaluru Metro,Purple Line,BLR035,06:13:45,06:14:15,06:13:45,06:13:45,0,6,27,Running
BLR-PU-01056,Bengaluru Metro,Purple Line,BLR034,06:16:15,06:16:50,06:16:15,06:16:15,0,6,30,Running
BLR-PU-01056,Bengaluru Metro,Purple Line,BLR033,06:18:50,06:19:20,06:18:50,06:18:50,0,6,18,Running
BLR-PU-01056,Bengaluru Metro,Purple Line,BLR032,06:21:20,06:21:55,06:21:20,06:21:20,0,6,18,Running
BLR-PU-01056,Bengaluru Metro,Purple Line,BLR031,06:25:55,06:26:15,06:24:55,06:25:55,1,6,39,Running
BLR-PU-01056,Bengaluru Metro,Purple Line,BLR030,06:29:15,06:29:50,06:28:15,06:29:15,1,6,25,Running
BLR-PU-01056,Bengaluru Metro,Purple Line,BLR029,06:33:50,06:34:20,06:32:50,06:33:50,1,6,25,Running
BLR-PU-01056,Bengaluru Metro,Purple Line,BLR028,06:38:20,06:38:55,06:37:20,06:38:20,1,6,28,Running
BLR-PU-01056,Bengaluru Metro,Purple Line,BLR027,06:43:55,06:44:15,06:41:55,06:43:55,2,6,33,Running
BLR-PU-01056,Bengaluru Metro,Purple Line,BLR026,06:49:15,06:49:45,06:47:15,06:49:15,2,6,56,Running
BLR-PU-01056,Bengaluru Metro,Purple Line,BLR025,06:54:45,06:55:15,06:51:45,06:54:45,3,6,30,Running
BLR-PU-01056,Bengaluru Metro,Purple Line,BLR024,07:01:15,07:01:40,06:58:15,07:01:15,3,6,114,Running
BLR-PU-01056,Bengaluru Metro,Purple Line,BLR023,07:07:40,07:08:00,07:04:40,07:07:40,3,6,87,Running
BLR-PU-01056,Bengaluru Metro,Purple Line,BLR022,07:14:00,07:14:30,07:11:00,07:14:00,3,6,117,Running
BLR-PU-01056,Bengaluru Metro,Purple Line,BLR021,07:19:30,07:20:00,07:16:30,07:19:30,3,6,35,Running
BLR-PU-01056,Bengaluru Metro,Purple Line,BLR020,07:25:00,07:25:35,07:22:00,07:25:00,3,6,116,Running
BLR-PU-01056,Bengaluru Metro,Purple Line,BLR019,07:30:35,07:31:10,07:27:35,07:30:35,3,6,47,Running
BLR-PU-01056,Bengaluru Metro,Purple Line,BLR018,07:36:10,07:36:45,07:33:10,07:36:10,3,6,69,Running
BLR-PU-01056,Bengaluru Metro,Purple Line,BLR017,07:42:45,07:43:15,07:39:45,07:42:45,3,6,54,Running
BLR-PU-01056,Bengaluru Metro,Purple Line,BLR016,07:48:15,07:48:50,07:45:15,07:48:15,3,6,78,Running
BLR-PU-01056,Bengaluru Metro,Purple Line,BLR015,07:54:50,07:55:15,07:51:50,07:54:50,3,6,97,Running
BLR-PU-01056,Bengaluru Metro,Purple Line,BLR014,08:01:15,08:01:40,07:58:15,08:01:15,3,6,126,Running
BLR-PU-01056,Bengaluru Metro,Purple Line,BLR013,08:06:40,08:07:10,08:03:40,08:06:40,3,6,88,Running
BLR-PU-01056,Bengaluru Metro,Purple Line,BLR012,08:12:10,08:12:45,08:09:10,08:12:10,3,6,113,Running
BLR-PU-01056,Bengaluru Metro,Purple Line,BLR011,08:17:45,08:18:20,08:14:45,08:17:45,3,6,104,Running
BLR-PU-01056,Bengaluru Metro,Purple Line,BLR010,08:23:20,08:23:55,08:20:20,08:23:20,3,6,99,Running
BLR-PU-01056,Bengaluru Metro,Purple Line,BLR009,08:29:55,08:30:30,08:26:55,08:29:55,3,6,112,Running
BLR-PU-01056,Bengaluru Metro,Purple Line,BLR008,08:35:30,08:36:00,08:32:30,08:35:30,3,6,118,Running
BLR-PU-01056,Bengaluru Metro,Purple Line,BLR007,08:41:00,08:41:25,08:38:00,08:41:00,3,6,73,Running
BLR-PU-01056,Bengaluru Metro,Purple Line,BLR006,08:46:25,08:46:50,08:43:25,08:46:25,3,6,105,Running
BLR-PU-01056,Bengaluru Metro,Purple Line,BLR005,08:51:50,08:52:10,08:48:50,08:51:50,3,6,83,Running
BLR-PU-01056,Bengaluru Metro,Purple Line,BLR004,08:58:10,08:58:30,08:55:10,08:58:10,3,6,79,Running
BLR-PU-01056,Bengaluru Metro,Purple Line,BLR003,09:03:30,09:03:55,09:00:30,09:03:30,3,6,110,Running
BLR-PU-01056,Bengaluru Metro,Purple Line,BLR002,09:08:55,09:09:30,09:05:55,09:08:55,3,6,100,Running
BLR-PU-01056,Bengaluru Metro,Purple Line,BLR001,09:15:30,09:15:50,09:11:30,09:15:30,4,6,81,Running
BLR-PU-01057,Bengaluru Metro,Purple Line,BLR001,06:40:00,06:40:20,06:40:00,06:40:00,0,4,27,Running
BLR-PU-01057,Bengaluru Metro,Purple Line,BLR002,06:42:20,06:42:50,06:42:20,06:42:20,0,4,30,Running
BLR-PU-01057,Bengaluru Metro,Purple Line,BLR003,06:45:50,06:46:25,06:44:50,06:45:50,1,4,60,Running
BLR-PU-01057,Bengaluru Metro,Purple Line,BLR004,06:50:25,06:50:50,06:49:25,06:50:25,1,4,17,Running
BLR-PU-01057,Bengaluru Metro,Purple Line,BLR005,06:53:50,06:54:15,06:52:50,06:53:50,1,4,18,Running
BLR-PU-01057,Bengaluru Metro,Purple Line,BLR006,06:58:15,06:58:45,06:57:15,06:58:15,1,4,34,Running
BLR-PU-01057,Bengaluru Metro,Purple Line,BLR007,07:01:45,07:02:15,07:00:45,07:01:45,1,4,42,Running
BLR-PU-01057,Bengaluru Metro,Purple Line,BLR008,07:06:15,07:06:45,07:04:15,07:06:15,2,4,87,Running
BLR-PU-01057,Bengaluru Metro,Purple Line,BLR009,07:11:45,07:12:20,07:09:45,07:11:45,2,4,95,Running
BLR-PU-01057,Bengaluru Metro,Purple Line,BLR010,07:16:20,07:16:45,07:14:20,07:16:20,2,4,61,Running
BLR-PU-01057,Bengaluru Metro,Purple Line,BLR011,07:20:45,07:21:05,07:18:45,07:20:45,2,4,77,Running
BLR-PU-01057,Bengaluru Metro,Purple Line,BLR012,07:25:05,07:25:30,07:23:05,07:25:05,2,4,90,Running
BLR-PU-01057,Bengaluru Metro,Purple Line,BLR013,07:29:30,07:30:05,07:27:30,07:29:30,2,4,83,Running
BLR-PU-01057,Bengaluru Metro,Purple Line,BLR014,07:35:05,07:35:30,07:32:05,07:35:05,3,4,119,Running
BLR-PU-01057,Bengaluru Metro,Purple Line,BLR015,07:40:30,07:41:00,07:37:30,07:40:30,3,4,104,Running
BLR-PU-01057,Bengaluru Metro,Purple Line,BLR016,07:46:00,07:46:25,07:43:00,07:46:00,3,4,66,Running
BLR-PU-01057,Bengaluru Metro,Purple Line,BLR017,07:53:25,07:53:45,07:49:25,07:53:25,4,4,48,Running
BLR-PU-01057,Bengaluru Metro,Purple Line,BLR018,07:59:45,08:00:05,07:55:45,07:59:45,4,4,79,Running
BLR-PU-01057,Bengaluru Metro,Purple Line,BLR019,08:06:05,08:06:35,08:02:05,08:06:05,4,4,106,Running
BLR-PU-01057,Bengaluru Metro,Purple Line,BLR020,08:12:35,08:13:00,08:08:35,08:12:35,4,4,100,Running
BLR-PU-01057,Bengaluru Metro,Purple Line,BLR021,08:19:00,08:19:25,08:15:00,08:19:00,4,4,94,Running
BLR-PU-01057,Bengaluru Metro,Purple Line,BLR022,08:25:25,08:25:45,08:21:25,08:25:25,4,4,95,Running
BLR-PU-01057,Bengaluru Metro,Purple Line,BLR023,08:32:45,08:33:15,08:28:45,08:32:45,4,4,125,Running
BLR-PU-01057,Bengaluru Metro,Purple Line,BLR024,08:39:15,08:39:50,08:35:15,08:39:15,4,4,102,Running
BLR-PU-01057,Bengaluru Metro,Purple Line,BLR025,08:46:50,08:47:15,08:42:50,08:46:50,4,4,89,Running
BLR-PU-01057,Bengaluru Metro,Purple Line,BLR026,08:53:15,08:53:45,08:49:15,08:53:15,4,4,119,Running
BLR-PU-01057,Bengaluru Metro,Purple Line,BLR027,08:59:45,09:00:20,08:55:45,08:59:45,4,4,97,Running
BLR-PU-01057,Bengaluru Metro,Purple Line,BLR028,09:07:20,09:07:50,09:03:20,09:07:20,4,4,121,Running
BLR-PU-01057,Bengaluru Metro,Purple Line,BLR029,09:14:50,09:15:10,09:09:50,09:14:50,5,4,93,Running
BLR-PU-01057,Bengaluru Metro,Purple Line,BLR030,09:23:10,09:23:30,09:17:10,09:23:10,6,4,110,Running
BLR-PU-01057,Bengaluru Metro,Purple Line,BLR031,09:31:30,09:32:00,09:25:30,09:31:30,6,4,99,Running
BLR-PU-01057,Bengaluru Metro,Purple Line,BLR032,09:41:00,09:41:35,09:34:00,09:41:00,7,4,116,Running
BLR-PU-01057,Bengaluru Metro,Purple Line,BLR033,09:52:35,09:53:00,09:44:35,09:52:35,8,4,101,Running
BLR-PU-01057,Bengaluru Metro,Purple Line,BLR034,10:05:00,10:05:30,09:56:00,10:05:00,9,4,66,Running
BLR-PU-01057,Bengaluru Metro,Purple Line,BLR035,10:16:30,10:16:50,10:07:30,10:16:30,9,4,98,Running
BLR-PU-01057,Bengaluru Metro,Purple Line,BLR036,10:27:50,10:28:25,10:18:50,10:27:50,9,4,56,Running
BLR-PU-01057,Bengaluru Metro,Purple Line,BLR037,10:39:25,10:40:00,10:30:25,10:39:25,9,4,108,Running
BLR-PU-01058,Bengaluru Metro,Purple Line,BLR037,17:10:00,17:10:20,17:09:00,17:10:00,1,4,94,Running
BLR-PU-01058,Bengaluru Metro,Purple Line,BLR036,17:13:20,17:13:55,17:12:20,17:13:20,1,4,68,Running
BLR-PU-01058,Bengaluru Metro,Purple Line,BLR035,17:17:55,17:18:30,17:15:55,17:17:55,2,4,95,Running
BLR-PU-01058,Bengaluru Metro,Purple Line,BLR034,17:22:30,17:22:50,17:20:30,17:22:30,2,4,54,Running
BLR-PU-01058,Bengaluru Metro,Purple Line,BLR033,17:27:50,17:28:15,17:25:50,17:27:50,2,4,69,Running
BLR-PU-01058,Bengaluru Metro,Purple Line,BLR032,17:32:15,17:32:35,17:30:15,17:32:15,2,4,67,Running
BLR-PU-01058,Bengaluru Metro,Purple Line,BLR031,17:36:35,17:37:10,17:34:35,17:36:35,2,4,75,Running
BLR-PU-01058,Bengaluru Metro,Purple Line,BLR030,17:41:10,17:41:45,17:39:10,17:41:10,2,4,78,Running
BLR-PU-01058,Bengaluru Metro,Purple Line,BLR029,17:45:45,17:46:20,17:43:45,17:45:45,2,4,81,Running
BLR-PU-01058,Bengaluru Metro,Purple Line,BLR028,17:50:20,17:50:55,17:48:20,17:50:20,2,4,74,Running
BLR-PU-01058,Bengaluru Metro,Purple Line,BLR027,17:55:55,17:56:15,17:52:55,17:55:55,3,4,81,Running
BLR-PU-01058,Bengaluru Metro,Purple Line,BLR026,18:01:15,18:01:45,17:58:15,18:01:15,3,4,79,Running
